review_index,candidate_group_id,evidence_class,name_standardization_basis,development_state,state_id,primary_site_key,n_current_developments,n_hud_ids,project_names,hud_ids,allocation_pis_years,episode_unit_totals,pass1_decision,pass1_reason_code,pass1_notes,pass1_reviewed_on,pass2_decision,pass2_reason_code,pass2_search_engine,pass2_search_url,pass2_source_1_title,pass2_source_1_type,pass2_source_1_url,pass2_notes,pass2_reviewed_on,final_decision,final_reason_code,final_notes,final_reviewed_on
147,NVAR_0051,different_timing_or_units,phase_component_or_distinct_project_labels,MS,99-036,MS|9245 CUANDET RD|GULFPORT,2,2,ASHTON PARK APTS III || ASHTON PARK APTS,MSA20000035 || MSA20010025,1999/2000 || 2000/2001,56/56 || 152/150,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (MSA20000035 || MSA20010025) share state ID 99-036 and standardized primary address MS|9245 CUANDET RD|GULFPORT. Evidence class: different_timing_or_units. Names: ASHTON PARK APTS III || ASHTON PARK APTS. Allocation/PIS pairs: 1999/2000 || 2000/2001. Reconciled total/low-income units: 56/56 || 152/150.,2026-08-10,retain_separate,distinct_phases_or_components_same_address,Google,https://www.google.com/search?q=%22ASHTON%20PARK%20APTS%20III%22%20%229245%20CUANDET%20RD%22%20%22GULFPORT%22%20affordable%20housing,Ashton Park Apartments at 9245 Cuandet Road,property_listing,https://www.zumper.com/apartment-buildings/p88714/ashton-park-gulfport-ms,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_phases_or_components_same_address,"Retain the current development IDs as separate physical developments. The common state ID and primary address remain documented as a collision, not a linkage.",2026-08-10
148,NVAR_0143,different_timing_or_units,alias_former_name_or_reporting_variant,NJ,03222,NJ|140 S ORANGE AVE|NEWARK,2,2,COMMONS FAMILY & SENIOR || COMMONS SENIOR (NCC),NJA20177013 || NJA20195154,9999/2017 || 2017/2019,372/372 || 370/370,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (NJA20177013 || NJA20195154) share state ID 03222 and standardized primary address NJ|140 S ORANGE AVE|NEWARK. Evidence class: different_timing_or_units. Names: COMMONS FAMILY & SENIOR || COMMONS SENIOR (NCC). Allocation/PIS pairs: 9999/2017 || 2017/2019. Reconciled total/low-income units: 372/372 || 370/370.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22COMMONS%20FAMILY%20%26%20SENIOR%22%20%22140%20S%20ORANGE%20AVE%22%20%22NEWARK%22%20affordable%20housing,"Commons Family & Senior - Newark, NJ | Trulia",property_listing,https://www.trulia.com/building/commons-family-senior-140-s-orange-ave-newark-nj-07103-1001481582,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
149,NVAR_0144,different_timing_or_units,phase_component_or_distinct_project_labels,NJ,999999999999,NJ|1840 S BROADWAY|CAMDEN,2,2,"LANNING SQUARE WEST #327 || SOUTH BROADWAY PARTNERSHIP, LP #227",NJA20123075 || NJA20123122,2013/2012 || 2013/2012,10/10 || 12/12,defer,changed_timing_or_units_requires_outside_read,"HUD-only read: 2 current developments (NJA20123075 || NJA20123122) share state ID 999999999999 and standardized primary address NJ|1840 S BROADWAY|CAMDEN. Evidence class: different_timing_or_units. Names: LANNING SQUARE WEST #327 || SOUTH BROADWAY PARTNERSHIP, LP #227. Allocation/PIS pairs: 2013/2012 || 2013/2012. Reconciled total/low-income units: 10/10 || 12/12.",2026-08-10,retain_separate,distinct_projects_using_common_primary_address,Google,https://www.google.com/search?q=%22LANNING%20SQUARE%20WEST%20%23327%22%20%221840%20S%20BROADWAY%22%20%22CAMDEN%22%20affordable%20housing,Section 8 Housing in Camden City New Jersey,property_directory,https://section8search.org/new-jersey/camden-city,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_projects_using_common_primary_address,"Retain the current development IDs as separate physical developments. The common state ID and primary address remain documented as a collision, not a linkage.",2026-08-10
150,NVAR_0145,different_timing_or_units,alias_former_name_or_reporting_variant,NV,12-02,NV|5625 S HOLLYWOOD BLVD|LAS VEGAS,2,2,TEMPO SENIOR APTS || TEMPO I APARTMENTS,NVA20141008 || NVA20148189,2012/2014 || 2012/2014,101/100 || 100/100,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (NVA20141008 || NVA20148189) share state ID 12-02 and standardized primary address NV|5625 S HOLLYWOOD BLVD|LAS VEGAS. Evidence class: different_timing_or_units. Names: TEMPO SENIOR APTS || TEMPO I APARTMENTS. Allocation/PIS pairs: 2012/2014 || 2012/2014. Reconciled total/low-income units: 101/100 || 100/100.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22TEMPO%20SENIOR%20APTS%22%20%225625%20SOUTH%20HOLLYWOOD%20BLVD.%22%20%22LAS%20VEGAS%22%20affordable%20housing,"TEMPO SENIOR APTS | Low Income Housing | 5625 SOUTH HOLLYWOOD BLVD. Las Vegas, NV 89122 - Affordable Housing 411",property_directory,https://www.affordablehousing411.com/housing/lihtc-details-tempo-senior-apts-5625-south-hollywood-blvd-las-vegas-nv-89122/,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
151,NVAR_0149,different_timing_or_units,alias_former_name_or_reporting_variant,OR,OR87-105,OR|1108 N ROSE ST|PHOENIX,2,2,ROSE COURT APTS || BROOKSIDE ROSE APTS SITE 2,ORA19870105 || ORA20144002,1987/1987 || 2013/2014,36/36 || 36/35,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (ORA19870105 || ORA20144002) share state ID OR87-105 and standardized primary address OR|1108 N ROSE ST|PHOENIX. Evidence class: different_timing_or_units. Names: ROSE COURT APTS || BROOKSIDE ROSE APTS SITE 2. Allocation/PIS pairs: 1987/1987 || 2013/2014. Reconciled total/low-income units: 36/36 || 36/35.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22ROSE%20COURT%20APTS%22%20%221108%20N%20ROSE%20ST%22%20%22PHOENIX%22%20affordable%20housing,"Rose Court Apts | Affordable Housing in Phoenix, OR",property_directory,https://affordablehousinghub.org/housing/oregon/jackson-county/phoenix/rose-court-apts-36469-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
152,NVAR_0150,different_timing_or_units,phase_component_or_distinct_project_labels,PA,TC1998-0074,PA|5801 OSAGE AVE|PHILADELPHIA,3,3,NEIGHBORHOOD RESTORATION XI || NEIGHBORHOOD RESTORATION IX || NEIGHBORHOOD RESTORATION VIII,PAA20050001 || PAA20050002 || PAA20050003,2001/2005 || 1998/2005 || 2000/2005,27/27 || 60/60 || 55/55,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 3 current developments (PAA20050001 || PAA20050002 || PAA20050003) share state ID TC1998-0074 and standardized primary address PA|5801 OSAGE AVE|PHILADELPHIA. Evidence class: different_timing_or_units. Names: NEIGHBORHOOD RESTORATION XI || NEIGHBORHOOD RESTORATION IX || NEIGHBORHOOD RESTORATION VIII. Allocation/PIS pairs: 2001/2005 || 1998/2005 || 2000/2005. Reconciled total/low-income units: 27/27 || 60/60 || 55/55.,2026-08-10,retain_separate,distinct_projects_using_common_primary_address,Google,https://www.google.com/search?q=%22NEIGHBORHOOD%20RESTORATION%20XI%22%20%225801%20OSAGE%20AVE%22%20%22PHILADELPHIA%22%20affordable%20housing,"Neighborhood Restoration Xi | Affordable Housing in Philadelphia, PA",property_directory,https://affordablehousinghub.org/housing/pennsylvania/philadelphia-county/philadelphia/neighborhood-restoration-xi-37026-lihtc,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_projects_using_common_primary_address,"Retain the current development IDs as separate physical developments. The common state ID and primary address remain documented as a collision, not a linkage.",2026-08-10
153,NVAR_0151,different_timing_or_units,phase_component_or_distinct_project_labels,RI,RI00147,RI|555 VEAZIE ST|PROVIDENCE,2,2,METCALF COURT II (08) || METCALF COURT II (16),RIA20119901 || RIA20119902,2011/2011 || 2011/2011,60/60 || 52/52,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (RIA20119901 || RIA20119902) share state ID RI00147 and standardized primary address RI|555 VEAZIE ST|PROVIDENCE. Evidence class: different_timing_or_units. Names: METCALF COURT II (08) || METCALF COURT II (16). Allocation/PIS pairs: 2011/2011 || 2011/2011. Reconciled total/low-income units: 60/60 || 52/52.,2026-08-10,retain_separate,distinct_phases_or_components_same_address,Google,https://www.google.com/search?q=%22METCALF%20COURT%20II%20(08)%22%20%22555%20VEAZIE%20ST%22%20%22PROVIDENCE%22%20affordable%20housing,Metcalf Courts Firm Approval Request for Action,public_agency_record,https://www.rihousing.com/wp-content/uploads/Metcalf-Courts-Firm-Approval-RFA-5.19.2022.pdf,"Outside read: the retained source identifies separately named phases, components, or projects at the shared address. The changed unit scopes are consistent with distinct physical-development records, so the same state ID and address are not sufficient to collapse them.",2026-08-10,retain_separate,distinct_phases_or_components_same_address,"Retain the current development IDs as separate physical developments. The common state ID and primary address remain documented as a collision, not a linkage.",2026-08-10
154,NVAR_0153,different_timing_or_units,alias_former_name_or_reporting_variant,VA,4518,VA|14400 WOODMERE CT|CENTREVILLE,2,2,FOREST GLEN AT SULLY STATION II || FOREST GLEN II,VAA19980085 || VAA20170019,1996/1998 || 2016/2017,118/118 || 119/119,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (VAA19980085 || VAA20170019) share state ID 4518 and standardized primary address VA|14400 WOODMERE CT|CENTREVILLE. Evidence class: different_timing_or_units. Names: FOREST GLEN AT SULLY STATION II || FOREST GLEN II. Allocation/PIS pairs: 1996/1998 || 2016/2017. Reconciled total/low-income units: 118/118 || 119/119.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22FOREST%20GLEN%20AT%20SULLY%20STATION%20II%22%20%2214400%20WOODMERE%20CT%22%20%22CENTREVILLE%22%20affordable%20housing,"Forest Glen At Sully Station Ii | Affordable Housing in Centreville, VA",property_directory,https://affordablehousinghub.org/housing/virginia/fairfax-county-county/centreville/forest-glen-at-sully-station-ii-43779-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
155,NVAR_0154,different_timing_or_units,alias_former_name_or_reporting_variant,VA,4745,VA|14401 WOODMERE CT|CENTREVILLE,2,2,FOREST GLEN AT SULLY STATION I || FOREST GLEN I,VAA19960065 || VAA20170018,1994/1996 || 2015/2017,119/118 || 83/83,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (VAA19960065 || VAA20170018) share state ID 4745 and standardized primary address VA|14401 WOODMERE CT|CENTREVILLE. Evidence class: different_timing_or_units. Names: FOREST GLEN AT SULLY STATION I || FOREST GLEN I. Allocation/PIS pairs: 1994/1996 || 2015/2017. Reconciled total/low-income units: 119/118 || 83/83.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22FOREST%20GLEN%20AT%20SULLY%20STATION%20I%22%20%2214401%20WOODMERE%20CT%22%20%22CENTREVILLE%22%20affordable%20housing,"Forest Glen At Sully Station I | Affordable Housing in Centreville, VA",property_directory,https://affordablehousinghub.org/housing/virginia/fairfax-county-county/centreville/forest-glen-at-sully-station-i-43726-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
156,NVAR_0155,different_timing_or_units,alias_former_name_or_reporting_variant,VA,8079,VA|8750 QUARRY RD|MANASSAS,2,2,QUARRY STATION SENIORS || QUARRY STATION,VAA20020185 || VAA20231041,2000/2002 || 2021/2023,79/79 || 80/80,defer,changed_timing_or_units_requires_outside_read,HUD-only read: 2 current developments (VAA20020185 || VAA20231041) share state ID 8079 and standardized primary address VA|8750 QUARRY RD|MANASSAS. Evidence class: different_timing_or_units. Names: QUARRY STATION SENIORS || QUARRY STATION. Allocation/PIS pairs: 2000/2002 || 2021/2023. Reconciled total/low-income units: 79/79 || 80/80.,2026-08-10,merge,same_property_alias_or_reporting_difference,Google,https://www.google.com/search?q=%22QUARRY%20STATION%20SENIORS%22%20%228750%20QUARRY%20RD%22%20%22MANASSAS%22%20affordable%20housing,"Quarry Station Seniors | Affordable Housing in Manassas, VA",property_directory,https://affordablehousinghub.org/housing/virginia/manassas-county/manassas/quarry-station-seniors-45071-lihtc,"Outside read: the retained source identifies the named property at the reviewed location. Combined with the same state ID and standardized address, the name difference is treated as reporting variation rather than a distinct physical development. Unit aggregation remains separate.",2026-08-10,merge,same_property_alias_or_reporting_difference,Merge the current development IDs into one physical development and retain every HUD row as a project episode. Do not resolve development unit totals in this identity step.,2026-08-10
